ProductID,ProductName,ProductBrand,BrandID,Price (USD),Description
10017447,DKNY Unisex Gold & White Printed Large Trolley Bag,DKNY,1,162.25,"Gold and white printed large trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining , two compression straps with click clasps, one zip compartment on the flap with three zip pocketsWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer"
10017013,Campus Sutra Men Green & Navy Blue Regular Fit Checked Casual Shirt,Campus Sutra,31,51.1,"Green and navy blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10017053,Campus Sutra Men Navy & Grey Melange Standard Regular Fit Colourblocked Casual Shirt,Campus Sutra,31,12.99,"Navy blue and grey melange colourblocked casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem"
10017599,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,5,69.9,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket"
10002785,JBN Creation Boys Maroon & Brown Sherwani Set,JBN Creation,47,11.54,"Maroon and brown sherwaniMaroon woven design sherwani, has a mandarin collar, a full button placket, a welt pocket, multipple slitsComes with a pocket squareA pair of brown mid-rise pyjama with gathers and pleats, has an elasticated waistband"
1000905,U.S. Polo Assn. Kids Boys Navy Hooded Sweatshirt,U.S. Polo Assn. Kids,48,12.34,"Navy sweatshirt with applique', has an attached hood with drawstring 
fastening, a full press-button placket with a concealed full zip closure
 on the front, long sleeves with elbow patches, four pockets, and an 
inner fleece lining"
10013603,PARFAIT Plus Size Black Solid Underwired Lightly Padded Everyday Bra P5011,PARFAIT,13,18.19,Black solid medium-coverage everyday bra with lace detailLightly padded and underwired seamless cupsMultiway straps and back closureBack style: RegularFeature: Side Bone
10013585,PARFAIT Plus Size Beige Self Design Underwired Non Padded Minimizer Bra P5272,PARFAIT,13,17.49,Beige self design full-coverage Minimizer braNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort
10012865,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,15,53.9,A pair of silver-toned geometric solid cufflinksComes in a signature JEWEL JUNCTION case
10017417,DKNY Unisex Black Large Trolley Bag,DKNY,1,139.95,"Black textured large trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer"
1001423,DressBerry Off-White Sequinned Top,DressBerry,49,69.9,"Off-white top, has a round neck, short sleeves, sequinned detail along the bodice, ruffled detail along the curved hem"
10017719,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,5,73.4,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket"
10014659,BuckleUp Women Blue Textured Belt,BuckleUp,34,44.9,Blue textured beltSecured with a tang closureWarranty: 1 monthWarranty provided by brand/manufacturer
10003183,Gini and Jony Boys Black & White Regular Fit Printed Trousers,Gini and Jony,18,10.49,"Black and white printed mid-rise trousers, hook and bar closure, and 4 pockets"
10013567,PARFAIT Plus Size Women Lavender Lace Boy Shorts 2805,PARFAIT,13,89.9,"Lavender lace low-rise boy shorts, has an inner elasticated waistband with bow detailing, double layered gusset"
10001975,Bvlgari Goldea Women The Roman Night Eau De Parfum 75 ml,Bvlgari,50,97.5,The Roman Night Eau De Parfum
10017747,Parx Men Maroon Slim Fit Printed Casual Shirt,Parx,5,71.7,"Maroon printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket"
10015929,ColorPlus Men Blue Regular Fit Checked Formal Trousers,ColorPlus,51,11.99,"Blue checked mid-rise formal trousers, has a button closure, four pockets"
10017913,Parx Men Off-White & Blue Slim Fit Printed Casual Shirt,Parx,5,76.4,"Off-white and blue printed casual shirt, has a spread collar, short sleeves, button placket, curved hem, one patch pocket"
10004129,HIGHLANDER Men Grey Slim Fit Self Design Regular Trousers,HIGHLANDER,14,12.99,"Grey self-design mid-rise trousers, button closure and four pockets"
10012919,Parx Men Beige Slim Fit Solid Regular Trousers,Parx,5,91.9,"Beige solid mid-rise regular trousers, has a button closure, four pockets"
10015983,Tokyo Talkies Women Green Solid Top,Tokyo Talkies,24,69.9,"Green solid regular top,has v-neck,bell sleeves"
10014677,BuckleUp Women Tan Textured Belt,BuckleUp,34,44.9,Tan textured beltReversible: NoStretchable: NoSecured with a tangWarranty: 1 monthWarranty provided by brand/manufacturer
10009715,SPYKAR Women Black Alexa Super Skinny Fit High-Rise Clean Look Stretchable Jeans,SPYKAR,3,19.99,"Black dark wash 5-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops"
10012349,Lakme Absolute Matte Melt Liquid Lip Color - 21 Mauve Mix 6 ml,Lakme,52,40.0,Lakme Absolute Matte Melt Liquid Lip ColorShade name: 21 Mauve Mix
10017079,Campus Sutra Men Blue & White Ombre-Dyed Henley Neck T-shirt,Campus Sutra,31,69.9,"Blue and white ombre-dyed T-shirt, has a Henley neck, and short sleeves"
10002675,Allen Solly Woman Women White Printed Top,Allen Solly Woman,53,74.0,"White printed woven regular  top, has a round neck, and long sleeves"
10003177,Palm Tree Girls Pink Solid Bomber Jacket,Palm Tree,54,14.99,"Pink solid bomber jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining"
10013677,PARFAIT Plus Size Purple  Pink Lace Underwired Lightly Padded T-shirt Bra P5581,PARFAIT,13,11.89,Purple and pink lace medium-coverage T-shirt braLightly Padded and Underwired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort
1001774,Arrow Taupe Tapered Fit Formal Trousers,Arrow,55,11.69,"A pair of taupe mid-rise formal trousers, has a zip fly with a button closure and a concealed hook-and-bar closure, an adjustable autoflex waistband with belt loops, four pockets, and adjustable hemsOur stylist has paired these trousers with a beltThis pair of trousers does not come with a belt "
10012959,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,15,53.9,A pair of silver-toned and black geometric printed cufflinksComes in a signature JEWEL JUNCTION case
10005885,Difference of Opinion Men Mustard Yellow Solid Round Neck T-shirt with Printed Detailing,Difference of Opinion,22,49.9,"Mustard yellow solid T-shirt, has a round neck, and long sleeves"
10012497,AccessHer Women Gold-Plated & White Kundan-Studded Flower-Shaped Nosepin,AccessHer,20,26.7," Oxidised gold-plated and white flower-shaped nosepin, has kundan-studded detail  Secured with a clip-on closure "
10004169,HIGHLANDER Men Grey & Black Striped Round Neck T-shirt,HIGHLANDER,14,69.9,"Grey and Black striped T-shirt, has round neck, short sleeves"
10000775,Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-RED-WHT,Lady Lyka,43,42.5,Red and white solid medium-coverage beginners brasNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort
10017441,DKNY Unisex Silver Medium Trolley Bag,DKNY,1,123.75,"Silver textured medium trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer"
10016679,Raymond Men Green Printed Polo Collar T-shirt,Raymond,4,94.4,"Green printed T-shirt, has a polo collar, short sleeves"
10012371,Lakme Absolute Matte Melt Liquid Lip Color - 23 Pink Poison 6 ml,Lakme,52,40.0,Lakme Absolute Matte Melt Liquid Lip ColorShade name: 23 Pink Poison
10014817,AccessHer Gold-Toned & Yellow Classic Drop Earrings,AccessHer,20,54.0,Gold-Toned and Yellow Classic Earrings and gold-plated Secured with a post and back
10002341,MANGO Women Black & Yellow Floral Print Layered Top,MANGO,56,15.96,"Black and yellow printed woven layered top, has a tie-up neck, sleeveless, and button closure"
10004325,Park Avenue Women Maroon Self Design Top,Park Avenue,37,56.9,"Maroon self-design regular top, has a round neck, long sleeves, lace insert detail"
1000717,ahilya Maroon Gold-Plated Sterling Silver Hoop Earrings,ahilya,29,59.98,"A pair of maroon gold-plated sterling silver hoop earrings, has floral detail with multiple multifaceted stone embellishments, and a jhumki dangler with a cluster of beadsSecured with a stylised insert closure"
10014941,AccessHer Gold-Plated & Black Beaded Mangalsutra,AccessHer,20,32.0,"Gold-plated and black beaded mangalsutra, handcrafted with vilandi Kundan, secured with an golden adustable chain"
10000747,Lady Lyka Women Beige and White Pack of 2 Beginners Bras ATHLETE-SKN-WHT-Multi,Lady Lyka,43,42.5,Pack of 2 Beige and white solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort
10017391,Story@home Blue & Pink Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,Story@home,17,11.99,Set content: 1 King bedsheet with 2 pillow coversQuality: SuperfineThread count: 210Colour: Blue and PinkPattern: Floral
10015151,Urban Dog Men Charcoal Black Printed Regular Fit Sports Shorts,Urban Dog,28,39.9,"Charcoal balack printed mid-rise sports shorts, has two pockets, a drawstring closure"
10006081,ID Men Beige Solid Leather Mid-Top Flat Boots,ID,16,32.85,"A pair of round-toe beige flat boots, has mid-top styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer"
10017167,Carrera Men Tan Brown Flat Boots,Carrera,57,52.99,"A pair of round-toe tan brown flat boots, has regular styling, lace-up detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer"
10017347,Story@home Olive Green & Grey Geometric 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,Story@home,17,13.99,Set content: 1 King bedsheet with 2 pillow coversQuality: FineThread count: 210Colour: Olive Green and GreyPattern: Geometric
10017031,Campus Sutra Men Red & Black Standard Regular Fit Checked Casual Shirt,Campus Sutra,31,69.9,"Red and black checked casual shirt, has a spread collar, short sleeves, button placket, and curved hem"
10003277,Gini and Jony Boys Black Regular Fit Solid Chinos,Gini and Jony,18,83.9,"Black solid mid-rise chinos, has hook-and-bar and zip closure, 5 pockets"
10017363,Story@home Green & White Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,Story@home,17,11.99,Set content: 1 King bedsheet with 2 pillow coversQuality: FineThread count: 210Colour: Green and WhitePattern: Floral
10017439,DKNY Unisex Maroon Solid Leather Backpack with Pouch,DKNY,1,97.65,Maroon backpackPadded haul loop3 and more main compartments with zip closurePadded backZip PocketPadded shoulder strap: PaddedWater-resistance: Yes       Comes with a pouchWarranty: 5 yearsWarranty provided by brand/manufacturer
10000553,Parx Men Khaki Tapered Fit Solid Regular Trousers,Parx,5,80.4,"Khaki solid mid-rise regular trousers, has a button closure, four pockets"
10017481,Soie Green Self Design Underwired Non Padded Everyday Bra FB-610,Soie,26,72.8,Green full-coverage Everyday bra Non Padded and Flexible Underwired seamless three layered cupsCushioned front straps with lace and back closureSandwiched brushed layer for no show apex
10012373,Raymond Men Maroon Striped Polo Collar T-shirt,Raymond,4,99.9,"Maroon striped T-shirt, has polo collar, short sleeves"
10012355,Lakme Absolute Matte Melt Liquid Lip Color - 15 Rose Love 6 ml,Lakme,52,40.0,Lakme Absolute Matte Melt Liquid Lip ColorShade name: 15 Rose Love
10003051,Gini and Jony Girls Navy Blue Denim Striped Pinafore Dress,Gini and Jony,18,15.39,"Navy blue striped denim woven pinafore dress, has adjustable shoulder straps, sleeveless, concealed zip closure, and flared hem"
10013691,PARFAIT Plus Size Black Solid Underwired Lightly Padded Everyday Bra 4815,PARFAIT,13,16.09,Black solid medium-coverage Everyday bra Lightly Padded and Underwired seamless cups Multiway straps and back closure Back style: Regular Feature: All Day Comfort
10017847,Parx Men White & Blue Slim Fit Printed Casual Shirt,Parx,5,63.9,"White and blue printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket"
10015167,Urban Dog Men Black Printed Regular Fit Sports Shorts,Urban Dog,28,39.9,"Black printed mid-rise sports shorts, has two pockets, a drawstring closure"
10017043,Campus Sutra Men Blue Standard Regular Fit Checked Casual Shirt,Campus Sutra,31,59.9,"Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10016271,EthnoVogue Women Coral Pink & Orange Printed Made to Measure Printed Maxi Dress,EthnoVogue,2,45.73,"Coral pink and orange printed made to measure maxi dressCoral pink and orange printed made to measure maxi dress, has a round-neck, short sleeves,  concealed side zip closure, padded cups, has embellished detailing, attached lining with mesh detailing, flared hemWhat is Made to Measure? Customised gown according to your Bust and Length. So please refer to the Size Chart to pick your perfect size.How to measure bust?Measure under your arms and around your chest to find your bust size in inchesHow to measure Gown length?Measure from shoulder till barefoot to find dress length in inches"
10013487,PARFAIT Plus Size Black Solid Underwired Lightly Padded T-shirt Bra 4812,PARFAIT,13,16.09,Black solid medium-coverage T-shirt bra Lightly Padded and Underwired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort
10000811,Lady Lyka Women Brown and Grey Pack of 2 Everyday Bras COULOUR-POP-BRN-GRY,Lady Lyka,43,42.5,Pack of 2 Brown and grey solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort
10013707,PARFAIT Plus Size Women Navy Blue Solid Hipster Brief P5645,PARFAIT,13,89.9,"Navy blue solid low-rise hipster briefs with lace detail, has an inner elasticated waistband, double layered gusset"
